env_time	agent_id	episode_id	position
48	9	4affa89b-72f6-4305-aeca-e5182efbe467	((16, 14), 2)
49	0	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 22), 3)
49	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
49	2	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 18), 1)
49	3	4affa89b-72f6-4305-aeca-e5182efbe467	((14, 16), 3)
49	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
49	5	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 23), 3)
49	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 17), 2)
49	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
49	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
49	9	4affa89b-72f6-4305-aeca-e5182efbe467	((17, 14), 2)
50	0	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 21), 3)
50	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
50	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
50	3	4affa89b-72f6-4305-aeca-e5182efbe467	((14, 15), 3)
50	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
50	5	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 22), 3)
50	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 16), 3)
50	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
50	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
50	9	4affa89b-72f6-4305-aeca-e5182efbe467	((18, 14), 2)
51	0	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 20), 3)
51	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
51	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
51	3	4affa89b-72f6-4305-aeca-e5182efbe467	((14, 14), 3)
51	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
51	5	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 21), 3)
51	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 15), 3)
51	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
51	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
51	9	4affa89b-72f6-4305-aeca-e5182efbe467	((19, 14), 2)
52	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
52	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
52	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
52	3	4affa89b-72f6-4305-aeca-e5182efbe467	((13, 14), 0)
52	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
52	5	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 20), 3)
52	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 14), 3)
52	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
52	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
52	9	4affa89b-72f6-4305-aeca-e5182efbe467	((20, 14), 2)
53	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
53	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
53	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
53	3	4affa89b-72f6-4305-aeca-e5182efbe467	((12, 14), 0)
53	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
53	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
53	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 13), 3)
53	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
53	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
53	9	4affa89b-72f6-4305-aeca-e5182efbe467	((20, 15), 1)
54	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
54	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
54	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
54	3	4affa89b-72f6-4305-aeca-e5182efbe467	((11, 14), 0)
54	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
54	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
54	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 12), 3)
54	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
54	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
54	9	4affa89b-72f6-4305-aeca-e5182efbe467	((20, 16), 1)
55	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
55	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
55	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
55	3	4affa89b-72f6-4305-aeca-e5182efbe467	((10, 14), 0)
55	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
55	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
55	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 11), 3)
55	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
55	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
55	9	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 16), 2)
56	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
56	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
56	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
56	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
56	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
56	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
56	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 10), 3)
56	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
56	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
56	9	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 17), 1)
57	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
57	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
57	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
57	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
57	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
57	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
57	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 9), 3)
57	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
57	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
57	9	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 18), 1)
58	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
58	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
58	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
58	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
58	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
58	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
58	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 8), 3)
58	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
58	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
58	9	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
59	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
59	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
59	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
59	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
59	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
59	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
59	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 7), 3)
59	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
59	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
59	9	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
60	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
60	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
60	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
60	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
60	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
60	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
60	6	4affa89b-72f6-4305-aeca-e5182efbe467	((21, 6), 3)
60	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
60	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
60	9	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
61	0	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	1	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	2	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
61	3	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
61	4	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	5	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	6	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	7	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 1)
61	8	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 3)
61	9	4affa89b-72f6-4305-aeca-e5182efbe467	(None, 2)
1	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
1	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
1	7	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
1	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
1	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	2	6274be74-e859-4445-9d77-97a5966704d8	((23, 21), 0)
2	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
2	7	6274be74-e859-4445-9d77-97a5966704d8	((23, 23), 0)
2	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
2	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	2	6274be74-e859-4445-9d77-97a5966704d8	((22, 21), 0)
3	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
3	7	6274be74-e859-4445-9d77-97a5966704d8	((22, 23), 0)
3	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
3	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	2	6274be74-e859-4445-9d77-97a5966704d8	((22, 22), 1)
4	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
4	7	6274be74-e859-4445-9d77-97a5966704d8	((21, 23), 0)
4	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
4	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	2	6274be74-e859-4445-9d77-97a5966704d8	((21, 22), 0)
5	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
5	7	6274be74-e859-4445-9d77-97a5966704d8	((20, 23), 0)
5	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
5	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	2	6274be74-e859-4445-9d77-97a5966704d8	((20, 22), 0)
6	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	5	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
6	7	6274be74-e859-4445-9d77-97a5966704d8	((19, 23), 0)
6	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
6	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	0	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	2	6274be74-e859-4445-9d77-97a5966704d8	((19, 22), 0)
7	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	5	6274be74-e859-4445-9d77-97a5966704d8	((23, 21), 2)
7	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
7	7	6274be74-e859-4445-9d77-97a5966704d8	((18, 23), 0)
7	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
7	9	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
8	0	6274be74-e859-4445-9d77-97a5966704d8	((23, 21), 2)
8	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
8	2	6274be74-e859-4445-9d77-97a5966704d8	((18, 22), 0)
8	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
8	4	6274be74-e859-4445-9d77-97a5966704d8	((11, 25), 2)
8	5	6274be74-e859-4445-9d77-97a5966704d8	((24, 21), 2)
8	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
8	7	6274be74-e859-4445-9d77-97a5966704d8	((18, 24), 1)
8	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
8	9	6274be74-e859-4445-9d77-97a5966704d8	((23, 23), 2)
9	0	6274be74-e859-4445-9d77-97a5966704d8	((24, 21), 2)
9	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
9	2	6274be74-e859-4445-9d77-97a5966704d8	((18, 23), 1)
9	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
9	4	6274be74-e859-4445-9d77-97a5966704d8	((11, 25), 2)
9	5	6274be74-e859-4445-9d77-97a5966704d8	((24, 22), 1)
9	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
9	7	6274be74-e859-4445-9d77-97a5966704d8	((17, 24), 0)
9	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
9	9	6274be74-e859-4445-9d77-97a5966704d8	((24, 23), 2)
10	0	6274be74-e859-4445-9d77-97a5966704d8	((24, 22), 1)
10	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
10	2	6274be74-e859-4445-9d77-97a5966704d8	((18, 24), 1)
10	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
10	4	6274be74-e859-4445-9d77-97a5966704d8	((12, 25), 2)
10	5	6274be74-e859-4445-9d77-97a5966704d8	((25, 22), 2)
10	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
10	7	6274be74-e859-4445-9d77-97a5966704d8	((16, 24), 0)
10	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
10	9	6274be74-e859-4445-9d77-97a5966704d8	((25, 23), 2)
11	0	6274be74-e859-4445-9d77-97a5966704d8	((25, 22), 2)
11	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
11	2	6274be74-e859-4445-9d77-97a5966704d8	((17, 24), 0)
11	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
11	4	6274be74-e859-4445-9d77-97a5966704d8	((13, 25), 2)
11	5	6274be74-e859-4445-9d77-97a5966704d8	((26, 22), 2)
11	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
11	7	6274be74-e859-4445-9d77-97a5966704d8	((15, 24), 0)
11	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
11	9	6274be74-e859-4445-9d77-97a5966704d8	((26, 23), 2)
12	0	6274be74-e859-4445-9d77-97a5966704d8	((26, 22), 2)
12	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
12	2	6274be74-e859-4445-9d77-97a5966704d8	((16, 24), 0)
12	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
12	4	6274be74-e859-4445-9d77-97a5966704d8	((14, 25), 2)
12	5	6274be74-e859-4445-9d77-97a5966704d8	((27, 22), 2)
12	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
12	7	6274be74-e859-4445-9d77-97a5966704d8	((14, 24), 0)
12	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
12	9	6274be74-e859-4445-9d77-97a5966704d8	((27, 23), 2)
13	0	6274be74-e859-4445-9d77-97a5966704d8	((27, 22), 2)
13	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
13	2	6274be74-e859-4445-9d77-97a5966704d8	((15, 24), 0)
13	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
13	4	6274be74-e859-4445-9d77-97a5966704d8	((14, 25), 2)
13	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 22), 2)
13	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
13	7	6274be74-e859-4445-9d77-97a5966704d8	((13, 24), 0)
13	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
13	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 23), 2)
14	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 22), 2)
14	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
14	2	6274be74-e859-4445-9d77-97a5966704d8	((14, 24), 0)
14	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
14	4	6274be74-e859-4445-9d77-97a5966704d8	((14, 25), 2)
14	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 21), 3)
14	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
14	7	6274be74-e859-4445-9d77-97a5966704d8	((12, 24), 0)
14	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
14	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 23), 2)
15	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 21), 3)
15	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
15	2	6274be74-e859-4445-9d77-97a5966704d8	((13, 24), 0)
15	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
15	4	6274be74-e859-4445-9d77-97a5966704d8	((14, 24), 3)
15	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 20), 3)
15	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
15	7	6274be74-e859-4445-9d77-97a5966704d8	((11, 24), 0)
15	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
15	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 22), 3)
16	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 20), 3)
16	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
16	2	6274be74-e859-4445-9d77-97a5966704d8	((12, 24), 0)
16	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
16	4	6274be74-e859-4445-9d77-97a5966704d8	((15, 24), 2)
16	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 19), 3)
16	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
16	7	6274be74-e859-4445-9d77-97a5966704d8	((10, 24), 0)
16	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
16	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 21), 3)
17	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 19), 3)
17	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
17	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
17	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
17	4	6274be74-e859-4445-9d77-97a5966704d8	((16, 24), 2)
17	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 18), 3)
17	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
17	7	6274be74-e859-4445-9d77-97a5966704d8	((9, 24), 0)
17	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
17	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 20), 3)
18	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 18), 3)
18	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
18	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
18	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
18	4	6274be74-e859-4445-9d77-97a5966704d8	((17, 24), 2)
18	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 17), 3)
18	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
18	7	6274be74-e859-4445-9d77-97a5966704d8	((8, 24), 0)
18	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
18	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 19), 3)
19	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 17), 3)
19	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
19	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
19	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
19	4	6274be74-e859-4445-9d77-97a5966704d8	((18, 24), 2)
19	5	6274be74-e859-4445-9d77-97a5966704d8	((28, 16), 3)
19	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
19	7	6274be74-e859-4445-9d77-97a5966704d8	((7, 24), 0)
19	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
19	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 18), 3)
20	0	6274be74-e859-4445-9d77-97a5966704d8	((28, 16), 3)
20	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
20	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
20	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
20	4	6274be74-e859-4445-9d77-97a5966704d8	((18, 23), 3)
20	5	6274be74-e859-4445-9d77-97a5966704d8	((27, 16), 0)
20	6	6274be74-e859-4445-9d77-97a5966704d8	(None, 1)
20	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 24), 0)
20	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
20	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 17), 3)
21	0	6274be74-e859-4445-9d77-97a5966704d8	((27, 16), 0)
21	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
21	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
21	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
21	4	6274be74-e859-4445-9d77-97a5966704d8	((19, 23), 2)
21	5	6274be74-e859-4445-9d77-97a5966704d8	((26, 16), 0)
21	6	6274be74-e859-4445-9d77-97a5966704d8	((16, 11), 1)
21	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 23), 3)
21	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
21	9	6274be74-e859-4445-9d77-97a5966704d8	((28, 16), 3)
22	0	6274be74-e859-4445-9d77-97a5966704d8	((26, 16), 0)
22	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
22	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
22	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
22	4	6274be74-e859-4445-9d77-97a5966704d8	((20, 23), 2)
22	5	6274be74-e859-4445-9d77-97a5966704d8	((25, 16), 0)
22	6	6274be74-e859-4445-9d77-97a5966704d8	((16, 12), 1)
22	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 22), 3)
22	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
22	9	6274be74-e859-4445-9d77-97a5966704d8	((27, 16), 0)
23	0	6274be74-e859-4445-9d77-97a5966704d8	((25, 16), 0)
23	1	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
23	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
23	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
23	4	6274be74-e859-4445-9d77-97a5966704d8	((21, 23), 2)
23	5	6274be74-e859-4445-9d77-97a5966704d8	((24, 16), 0)
23	6	6274be74-e859-4445-9d77-97a5966704d8	((16, 13), 1)
23	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 21), 3)
23	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
23	9	6274be74-e859-4445-9d77-97a5966704d8	((26, 16), 0)
24	0	6274be74-e859-4445-9d77-97a5966704d8	((24, 16), 0)
24	1	6274be74-e859-4445-9d77-97a5966704d8	((11, 25), 2)
24	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
24	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
24	4	6274be74-e859-4445-9d77-97a5966704d8	((22, 23), 2)
24	5	6274be74-e859-4445-9d77-97a5966704d8	((23, 16), 0)
24	6	6274be74-e859-4445-9d77-97a5966704d8	((17, 13), 2)
24	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 20), 3)
24	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
24	9	6274be74-e859-4445-9d77-97a5966704d8	((25, 16), 0)
25	0	6274be74-e859-4445-9d77-97a5966704d8	((24, 16), 0)
25	1	6274be74-e859-4445-9d77-97a5966704d8	((12, 25), 2)
25	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
25	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
25	4	6274be74-e859-4445-9d77-97a5966704d8	((22, 24), 1)
25	5	6274be74-e859-4445-9d77-97a5966704d8	((23, 16), 0)
25	6	6274be74-e859-4445-9d77-97a5966704d8	((17, 14), 1)
25	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 19), 3)
25	8	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
25	9	6274be74-e859-4445-9d77-97a5966704d8	((25, 16), 0)
26	0	6274be74-e859-4445-9d77-97a5966704d8	((23, 16), 0)
26	1	6274be74-e859-4445-9d77-97a5966704d8	((13, 25), 2)
26	2	6274be74-e859-4445-9d77-97a5966704d8	(None, 0)
26	3	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
26	4	6274be74-e859-4445-9d77-97a5966704d8	(None, 2)
26	5	6274be74-e859-4445-9d77-97a5966704d8	((22, 16), 0)
26	6	6274be74-e859-4445-9d77-97a5966704d8	((17, 15), 1)
26	7	6274be74-e859-4445-9d77-97a5966704d8	((6, 18), 3)
